10-Dec-12,10:22,10:55,33,POD3,Ruth,FO+SCAN+GROOM+AGG,0min,OOS,OOS,OOS,OOS,OOS,EA,RE,R,RE,RE,EA,OOS,OOS,OOS,OOS,OOS,OOS,TR,OOS,CI LU EM LY KL RE ED,ED,LY,1m,,N,,N,,,,,,,ED,N,,,,N,,N,,,N,,,,
10-Dec-12,10:22,10:55,33,POD3,Ruth,FO+SCAN+GROOM+AGG,10min,OOS,OOS,TR,OOS,OOS,OOS,EA,EA,EA,EA,OOS,OOS,OOS,OOS,OOS,OOS,TR,RE,OOS,LB LU EM LY KL EV ED,LO,LB,<1m,,Y,carrot,N,,,,,,,LO,N,,,,N,,N,,,N,,,,
,,,,,,,,,,,,,,,,,,,,,,,,,,,,,EV,<1m,,,,,,,,,,,,,,,,,,,,,,,,,
,,,,,,,,,,,,,,,,,,,,,,,,,,,,,ED,<1m,,,,,,,,,,,,,,,,,,,,,,,,,
10-Dec-12,10:22,10:55,33,POD3,Ruth,FO+SCAN+GROOM+AGG,20min,EA,OOS,EA,EA,RE,RE,EA,EA,EA,OOS,EA,OOS,OOS,RE,OOS,OOS,RE,RE,OOS,Q LB DA LO CI LU EM LY RE LI EV ED,LY,Q,<1m,,Y,carrot,N,,,,,,,LY,N,,,,N,,N,,,Y,3min,,,
,,,,,,,,,,,,,,,,,,,,,,,,,,,,,CI,<1m,,,,,,,,,,,,,,,,,,,,,,,,,
10-Dec-12,10:22,10:55,33,POD3,Ruth,FO+SCAN+GROOM+AGG,30min,OOS,OOS,RE,OOS,OOS,RE,OOS,RE,OOS,OOS,OOS,OOS,OOS,RE,OOS,RE,OOS,RE,OOS,LB CI EM LI PE ED,,,,,,,,,,,,,,,,,,,,,,,,,,,,
,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
,,,,,,,,Qafzeh,Kindia,Liberius,David,Louis,Cindy,Lucy,Emma,Lyndsey,Kilimi,Rene,Paul,Frek,Lianne,Heleen,Pearl,Eva,Edith,Sofie,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
10-Dec-12,11:05,11:21,16,POD1,Ruth,FO+SCAN+GROOM+AGG,0min,OOS,OOS,OOS,RE,OOS,OOS,OOS,OOS,OOS,OOS,OOS,RE,RE,OOS,EA,RE,OOS,OOS,OOS,PA FK HE PE,PE,FK,5m,,N,,N,,,,,,,PE,N,,,,Y,KN,N,,,Y,9min,,,
10-Dec-12,11:05,11:21,16,POD1,Ruth,FO+SCAN+GROOM+AGG,10min,TR,TR,TR,OOS,OOS,OOS,OOS,TR,OOS,OOS,TR,TR,TR,TR,OOS,TR,OOS,TR,OOS,Q KN LB EM RE PA FK LI PE ED,LI,ED,<1m,,N,,N,,,,,,,LI,N,,,,Y,PA,N,,,Y,5min,,,
,,,,,,,20min,OOS,OOS,OOS,OOS,OOS,OOS,OOS,OOS,OOS,OOS,OOS,OOS,OOS,OOS,OOS,OOS,OOS,OOS,OOS,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
,,,,,,,30min,OOS,OOS,OOS,OOS,OOS,OOS,OOS,OOS,OOS,OOS,OOS,OOS,OOS,OOS,OOS,OOS,OOS,OOS,OOS,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
,,,,,,,,Qafzeh,Kindia,Liberius,David,Louis,Cindy,Lucy,Emma,Lyndsey,Kilimi,Rene,Paul,Frek,Lianne,Heleen,Pearl,Eva,Edith,Sofie,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
13-Dec-12,10:35,11:09,34,POD3,Ruth,FO+SCAN+GROOM+AGG,0min,RE,OOS,RE,OOS,RE,OOS,OOS,OOS,RE,OOS,RE,OOS,RE,RE,RE,OOS,RE,RE,RE,Q LB LO LY RE FK LI HE EV ED SO,FK,Q,"2,5m",,N,,N,,,,,,,FK,N,,,,N,,N,,,N,,,,
13-Dec-12,10:35,11:09,34,POD3,Ruth,FO+SCAN+GROOM+AGG,,,,,,,,,,,,,,,,,,,,,,,PA,"2,5m",,,,,,,,,,,,,,,,,,,,,,,,,
13-Dec-12,10:35,11:09,34,POD3,Ruth,FO+SCAN+GROOM+AGG,10min,OOS,OOS,OOS,OOS,OOS,OOS,OOS,OOS,OOS,OOS,G,OOS,R,RE,RE,OOS,OOS,OOS,OOS,RE FK LI HE,PA,EV,<1m,,N,,N,,,,,,,PA,N,,,,N,,N,,,N,,,,
13-Dec-12,10:35,11:09,34,POD3,Ruth,FO+SCAN+GROOM+AGG,20min,OOS,RE,EA,EA,EA,OOS,OOS,OOS,OOS,OOS,RE,RE,RE,RE,RE,OOS,EA,EA,EA,KN LB DA LO RE PA FK LI HE EV ED SO,SO,DA,<1m,,Y,pepper,N,,,,,,,SO,N,,,,N,,N,,,N,,,,
13-Dec-12,10:35,11:09,34,POD3,Ruth,FO+SCAN+GROOM+AGG,30min,OOS,RE,RE,RE,RE,OOS,OOS,OOS,OOS,OOS,RE,OOS,RE,RE,RE,OOS,RE,RE,RE,KN LB DA LO RE FK LI HE EV ED SO,,,,,,,,,,,,,,,,,,,,,,,,,,,,
,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
,,,,,,,,Qafzeh,Kindia,Liberius,David,Louis,Cindy,Lucy,Emma,Lyndsey,Kilimi,Rene,Paul,Frek,Lianne,Heleen,Pearl,Eva,Edith,Sofie,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
13-Dec-12,11:10,11:30,20,POD2,Ruth,FO+SCAN+GROOM+AGG,0min,OOS,OOS,OOS,OOS,OOS,OOS,OOS,OOS,RE,RE,OOS,OOS,OOS,OOS,OOS,OOS,OOS,OOS,OOS,LY KL,KL,LY,2m,,N,,N,,,,,,,KL,N,,,,N,,N,,,N,,,,
13-Dec-12,11:10,11:30,20,POD2,Ruth,FO+SCAN+GROOM+AGG,10min,OOS,OOS,OOS,OOS,OOS,OOS,OOS,OOS,RE,RE,OOS,OOS,OOS,OOS,OOS,TR,TR,OOS,OOS,LY KL PE EV,PE,KL,<1m,,N,,N,,,,,,,PE,N,,,,N,,N,,,Y,2min,,,
13-Dec-12,11:10,11:30,20,POD2,Ruth,FO+SCAN+GROOM+AGG,20min,OOS,OOS,OOS,OOS,OOS,OOS,OOS,OOS,OOS,RE,OOS,OOS,OOS,OOS,OOS,OOS,OOS,OOS,OOS,KL,,,,,,,,,,,,,,,,,,,,,,,,,,,,
,,,,,,FO+SCAN+GROOM+AGG,30min,OOS,OOS,OOS,OOS,OOS,OOS,OOS,OOS,OOS,OOS,OOS,OOS,OOS,OOS,OOS,OOS,OOS,OOS,OOS,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
,,,,,,,,Qafzeh,Kindia,Liberius,David,Louis,Cindy,Lucy,Emma,Lyndsey,Kilimi,Rene,Paul,Frek,Lianne,Heleen,Pearl,Eva,Edith,Sofie,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
14-Dec-12,10:50,11:25,35,POD1,Ruth,FO+SCAN+GROOM+AGG,0min,OOS,OOS,TR,OOS,OOS,TR,OOS,OOS,OOS,RE,RE,G,RE,OOS,R,RE,RE,RE,RE,LB CI KL RE PA FK HE PE EV ED SO,RE,HE,<1m,,N,,N,,,,,,,RE,N,,,,N,,N,,,N,,,,
,,,,,,,,,,,,,,,,,,,,,,,,,,,,,FK,<1m,,,,,,,,,,,,,,,,,,,,,,,,,
14-Dec-12,10:50,11:25,35,POD1,Ruth,FO+SCAN+GROOM+AGG,10min,OOS,OOS,OOS,OOS,OOS,RE,OOS,OOS,OOS,RE,G,OOS,G+R,OOS,RE,OOS,EA,OOS,R+G,CI KL RE FK HE EV SO,CI,FK,3m,,N,,N,,,,,,,CI,N,,,,Y,EM,N,,,Y,9min,,,
14-Dec-12,10:50,11:25,35,POD1,Ruth,FO+SCAN+GROOM+AGG,20min,OOS,OOS,OOS,RE,OOS,RE,OOS,RE,OOS,RE,RE,OOS,RE,OOS,RE,OOS,OOS,OOS,OOS,DA CI EM KL RE FK HE,EM,RE,2m,,N,,N,,,,,,,EM,N,,,,N,,N,,,Y,4min,,,
14-Dec-12,10:50,11:25,35,POD1,Ruth,FO+SCAN+GROOM+AGG,30min,OOS,RE,OOS,OOS,RE,OOS,OOS,OOS,OOS,RE,RE,OOS,G+R,OOS,RE,OOS,EA,EA,R+G,KN LO KL RE FK HE EV ED SO,,,,,,,,,,,,,,,,,,,,,,,,,,,,
,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
,,,,,,,,Qafzeh,Kindia,Liberius,David,Louis,Cindy,Lucy,Emma,Lyndsey,Kilimi,Rene,Paul,Frek,Lianne,Heleen,Pearl,Eva,Edith,Sofie,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
18-Dec-12,10:06,10:38,32,POD3,Ruth,FO+SCAN+GROOM+AGG,0min,OOS,OOS,OOS,TR,OOS,OOS,OOS,OOS,RE,OOS,OOS,OOS,OOS,OOS,RE,OOS,OOS,RE,OOS,DA LY HE ED,HE,DA,<1m,,N,,N,,,,,,,HE,N,,,,N,,N,,,N,,,,
18-Dec-12,10:06,10:38,32,POD3,Ruth,FO+SCAN+GROOM+AGG,10min,G,OOS,EA,OOS,EA,EA,EA,EA,R,OOS,OOS,EA,OOS,OOS,RE,OOS,OOS,OOS,OOS,Q LB LO CI LU EM LY PA HE,CI,LU,<1m,,N,,N,,,,,,,CI,N,,,,N,,N,,,Y,4min,,,
18-Dec-12,10:06,10:38,32,POD3,Ruth,FO+SCAN+GROOM+AGG,20min,OOS,OOS,OOS,OOS,OOS,OOS,OOS,OOS,OOS,OOS,OOS,O,OOS,OOS,O,OOS,OOS,OOS,OOS,PA HE,PA,HE,<1m,,N,,N,,,,,,,PA,N,,,,N,,N,,,N,,,,
18-Dec-12,10:06,10:38,32,POD3,Ruth,FO+SCAN+GROOM+AGG,30min,OOS,OOS,TR,OOS,OOS,OOS,OOS,OOS,OOS,OOS,OOS,G,OOS,OOS,R,OOS,OOS,OOS,OOS,LB PA HE,,,,,,,,,,,,,,,,,,,,,,,,,,,,
,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
,,,,,,,,Qafzeh,Kindia,Liberius,David,Louis,Cindy,Lucy,Emma,Lyndsey,Kilimi,Rene,Paul,Frek,Lianne,Heleen,Pearl,Eva,Edith,Sofie,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
18-Dec-12,10:41,11:14,35,POD1,Ruth,FO+SCAN+GROOM+AGG,0min,OOS,TR,RE,EA,RE,OOS,OOS,TR,OOS,RE,EA,OOS,RE,OOS,OOS,EA,RE,RE,RE,KN LB DA LO EM KL RE FK PE EV ED SO,PE,LI,<1m,,Y,sweet potato,N,,,,,,,PE,N,,,,N,,N,,,N,,,,
18-Dec-12,10:41,11:14,35,POD1,Ruth,FO+SCAN+GROOM+AGG,10min,OOS,EA,RE,EA,RE,OOS,OOS,OOS,OOS,RE,RE,OOS,RE,RE,OOS,EA,RE,RE,RE,KN LB DA LO KL RE FK LI PE EV ED SO,LO,DA,<1m,,N,,N,,,,,,,LO,N,,,,N,,N,,,N,,,,
18-Dec-12,10:41,11:14,35,POD1,Ruth,FO+SCAN+GROOM+AGG,20min,OOS,EA,OOS,RE,RE,OOS,OOS,OOS,OOS,RE,RE,OOS,RE,RE,OOS,RE,RE,RE,RE,KN DA LO KL RE FK LI PE EV ED SO,LI,PE,<1m,,N,,N,,,,,,,LI,N,,,,N,,N,,,N,,,,
18-Dec-12,10:41,11:14,35,POD1,Ruth,FO+SCAN+GROOM+AGG,30min,OOS,OOS,OOS,RE,OOS,OOS,OOS,OOS,OOS,RE,RE,OOS,RE,RE,OOS,RE,RE,RE,RE,DA KL RE FK LI PE EV ED SO,,,,,,,,,,,,,,,,,,,,,,,,,,,,
,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
,,,,,,,,Qafzeh,Kindia,Liberius,David,Louis,Cindy,Lucy,Emma,Lyndsey,Kilimi,Rene,Paul,Frek,Lianne,Heleen,Pearl,Eva,Edith,Sofie,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
21-Jan-13,10:50,10:22,32,POD3,Ruth,FO+SCAN+GROOM+AGG,0min,OOS,OOS,OOS,OOS,OOS,OOS,G,R,OOS,G,OOS,OOS,OOS,RE,OOS,OOS,OOS,OOS,OOS,LU EM KL LI,KL,LI,<1m,,N,,N,,,,,,,KL,N,,,,N,,N,,,Y,7min,,,
21-Jan-13,10:50,10:22,32,POD3,Ruth,FO+SCAN+GROOM+AGG,10min,OOS,OOS,OOS,OOS,OOS,OOS,G,G,OOS,OOS,OOS,OOS,OOS,TR,OOS,OOS,OOS,OOS,OOS,LU EM LI,LU,EM,<1m,,N,,N,,,,,,,LU,N,,,,N,,N,,,Y,5min,,,
21-Jan-13,10:50,10:22,32,POD3,Ruth,FO+SCAN+GROOM+AGG,20min,RE,OOS,RE,RE,O,OOS,OOS,OOS,O,RE,OOS,OOS,OOS,RE,OOS,OOS,OOS,OOS,OOS,Q LB DA LO LY KL LI,LB,Q,<1m,,N,,N,,,,,,,LB,N,,,,N,,N,,,Y,9min,,,
21-Jan-13,10:50,10:22,32,POD3,Ruth,FO+SCAN+GROOM+AGG,30min,OOS,RE,OOS,RE,OOS,RE,OOS,OOS,TR,OOS,OOS,OOS,OOS,RE,RE,OOS,OOS,OOS,OOS,KN DA CI LY LI HE,,,,,,,,,,,,,,,,,,,,,,,,,,,,
,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
,,,,,,,,Qafzeh,Kindia,Liberius,David,Louis,Cindy,Lucy,Emma,Lyndsey,Kilimi,Rene,Paul,Frek,Lianne,Heleen,Pearl,Eva,Edith,Sofie,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
21-Jan-13,11:30,12:03,33,POD1,Ruth,FO+SCAN+GROOM+AGG,0min,OOS,OOS,OOS,OOS,OOS,OOS,TR,TR,OOS,OOS,OOS,OOS,OOS,OOS,OOS,OOS,OOS,TR,OOS,LU EM ED,ED,,,,N,,N,,,,,,,ED,N,,,,N,,N,,,Y,"0,5min",,,
21-Jan-13,11:30,12:03,33,POD1,Ruth,FO+SCAN+GROOM+AGG,10min,OOS,OOS,OOS,OOS,OOS,RE,OOS,OOS,OOS,RE,OOS,OOS,OOS,OOS,OOS,OOS,OOS,OOS,OOS,CI KL,CI,KL,2m,,N,,N,,,,,,,CI,N,,,,N,,N,,,Y,4min,,,
21-Jan-13,11:30,12:03,33,POD1,Ruth,FO+SCAN+GROOM+AGG,20min,OOS,OOS,OOS,EA,OOS,EA,OOS,OOS,OOS,RE,OOS,OOS,EA,RE,O,OOS,OOS,OOS,OOS,DA CI KL FK LI HE,LI,KL,<1m,,Y,potato,N,,,,,,,LI,N,,,,N,,N,,,Y,5min,,,
21-Jan-13,11:30,12:03,33,POD1,Ruth,FO+SCAN+GROOM+AGG,30min,OOS,OOS,OOS,OOS,OOS,OOS,OOS,OOS,OOS,RE,OOS,OOS,OOS,RE,OOS,OOS,OOS,OOS,OOS,KL LI,,,,,,,,,,,,,,,,,,,,,,,,,,,,
,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
,,,,,,,,Qafzeh,Kindia,Liberius,David,Louis,Cindy,Lucy,Emma,Lyndsey,Kilimi,Rene,Paul,Frek,Lianne,Heleen,Pearl,Eva,Edith,Sofie,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
23-Jan-13,10:25,10:55,30,POD2,Ruth,FO+SCAN+GROOM+AGG,0min,OOS,OOS,OOS,OOS,OOS,OOS,OOS,OOS,OOS,OOS,OOS,OOS,OOS,OOS,OOS,RE,RE,RE,OOS,PE EV ED,EV,ED,3m,,N,,N,,,,,,,EV,Y,S,N,,N,,N,,,N,,,,
23-Jan-13,10:25,10:55,30,POD2,Ruth,FO+SCAN+GROOM+AGG,10min,OOS,OOS,OOS,OOS,OOS,OOS,OOS,OOS,OOS,OOS,OOS,OOS,OOS,OOS,RE,OOS,RE,OOS,OOS,HE EV,HE,EV,3m,,N,,N,,,,,,,HE,N,,,,N,,N,,,N,,,,
23-Jan-13,10:25,10:55,30,POD2,Ruth,FO+SCAN+GROOM+AGG,20min,OOS,OOS,OOS,OOS,OOS,OOS,OOS,OOS,OOS,OOS,OOS,OOS,OOS,OOS,RE,OOS,RE,OOS,OOS,HE EV,EV,HE,3m,,N,,N,,,,,,,EV,N,,,,N,,N,,,N,,,,
23-Jan-13,10:25,10:55,30,POD2,Ruth,FO+SCAN+GROOM+AGG,30min,RE,OOS,OOS,OOS,OOS,OOS,OOS,OOS,RE,OOS,OOS,OOS,RE,RE,OOS,OOS,RE,OOS,OOS,Q LY FK LI EV,,,,,,,,,,,,,,,,,,,,,,,,,,,,
,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
,,,,,,,,Qafzeh,Kindia,Liberius,David,Louis,Cindy,Lucy,Emma,Lyndsey,Kilimi,Rene,Paul,Frek,Lianne,Heleen,Pearl,Eva,Edith,Sofie,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
23-Jan-13,10:55,11:25,30,POD2,Ruth,FO+SCAN+GROOM+AGG,0min,RE,OOS,OOS,OOS,OOS,OOS,OOS,OOS,RE,OOS,OOS,OOS,RE,RE,OOS,OOS,RE,OOS,OOS,Q LY FK LI EV,FK,EV,1m,,N,,N,,,,,,,FK,N,,,,N,,N,,,N,,,,
23-Jan-13,10:55,11:25,30,POD2,Ruth,FO+SCAN+GROOM+AGG,10min,O,OOS,OOS,OOS,OOS,OOS,OOS,OOS,O,OOS,OOS,OOS,RE,O,OOS,OOS,RE,OOS,OOS,Q LY FK LI EV,Q,LY,<1m,,N,,N,,,,,,,Q,N,,,,N,,N,,,N,,,,
23-Jan-13,10:55,11:25,30,POD2,Ruth,FO+SCAN+GROOM+AGG,20min,RE,OOS,OOS,OOS,OOS,OOS,OOS,OOS,RE,OOS,OOS,OOS,RE,RE,OOS,OOS,RE,OOS,OOS,Q LY FK LI EV,LY,Q,<1m,,N,,N,,,,,,,LY,N,,,,N,,N,,,N,,,,
23-Jan-13,10:55,11:25,30,POD2,Ruth,FO+SCAN+GROOM+AGG,30min,RE,OOS,OOS,OOS,OOS,OOS,OOS,OOS,RE,OOS,OOS,OOS,RE,SG,OOS,OOS,RE,OOS,OOS,Q LY FK LI EV,,,,,,,,,,,,,,,,,,,,,,,,,,,,
,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
Date,Time start,Time end,Duration of obs period (min),location,your name,Data collected  - enter one of these 4 options (FO; FO+SCAN; FO+SCAN+GROOM; FO+SCAN+GROOM+AGG),Scan time,Qafzeh,Kindia,Liberius,David,Louis,Cindy,Lucy,Emma,Lyndsey,Kilimi,Rene,Paul,Frek,Lianne,Heleen,Pearl,Eva,Edith,Sofie,Indiv present in scan,Focal individual name,Nearest neighbour of focal individual,Distance of nearest neighbour,,,,Eating at any point in the focal? (Y/N),If yes give Food type,Regurgitated? (Y/N/ n/a),Time when regurgitated (24hr e.g 14:36),"Mouth, hand, floor?",Others present at point of Regirg.,Distance of others present at point of regirg,Others watching regirg? ,,Focal individual name,Did focal produce faeces? (Y/N),Type D = Diarrhoea; S= solid,Did focal eat faeces (Y/N),,Focal displaced by another? (y/n),Who? (ID),Focal displaced other? (y/n),Who? (ID),,Focal Inomplete? (Y/N),Length of incomplete focal (min.sec),Notes
18-Feb-13,13:53,14:13,20,Pod 1,ELM,FO+SCAN+GROOM,0min,,,,RE,,,,,,,G,RE,RE,,R,,RE,RE,,DA RE PA FK HL PE EV ED SO,PA,EV,3m,,,,N,,N,,,,,,,PA,N,,,,N,,N,,,N,,
18-Feb-13,13:53,14:13,20,Pod 1,ELM,FO+SCAN+GROOM,10min,,,,,,,,,,,RE,R ,RE,,RE,RE,RE,RE,G,RE PA FK HL PE EV ED SO,EV,FK,<1m,,,,N,,N,,,,,,,EV,N,,,,N,,N,,,N,,
18-Feb-13,13:53,14:13,20,Pod 1,ELM,FO+SCAN+GROOM,20min,,,,,,,,,,,RE,RE,TR,,RE,RE,RE,RE,,RE PA FK HL PE EV ED ,FK,PL,2m,,,,N,,N,,,,,,,FK,N,,,,N,,N,,,Y,2.38,
18-Feb-13,13:53,14:13,20,Pod 1,ELM,FO+SCAN+GROOM,30min,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
18-Feb-13,14:54,15:14,30,Pod 1,ELM,FO+SCAN+GROOM,0min,,,,,,,,,,G,,RE,,R,RE,,,,,KL PA LI HL,HL,PA,3m,,,,N,,Y,14.55,Hand,PA LI KL,ALL 3m,NO,,HL,N,,,,N,,N,,,Y,4.3,
18-Feb-13,14:54,15:14,30,Pod 1,ELM,FO+SCAN+GROOM,10min,,,,,,RE,,,,G,,,,R,,,,,,CI KL LI,LI,KL,<1m,,,,N,,N,,,,,,,LI,N,,,,N,,N,,,N,,
18-Feb-13,14:54,15:14,30,Pod 1,ELM,FO+SCAN+GROOM,20min,,,,,,RE,,,,G,,,,R,,,,,,CI KL LI,CI,LI ,2m,,,,N,,N,,,,,,,CI,N,,,,N,,N,,,Y,3.54,
18-Feb-13,14:54,15:14,30,Pod 1,ELM,FO+SCAN+GROOM,30min,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
19-Feb-13,10:48,11:18,20,Pod 1,ELM,FO+SCAN+GROOM,0min,,RE,RE,,,RE,,,,,,,RE,,,,,,RE,KD LB CI FK SO,LB,SO,3m,,,,Y,sweet potato,N,,,,,,,LB,N,,,,N,,N,,,Y,7.48,
19-Feb-13,10:48,11:18,20,Pod 1,ELM,FO+SCAN+GROOM,10min,,,,,,EA,,,,,,,RE,,,,,,,CI FK,CI,FK,3m,,,,N,,N,,,,,,,CI,N,,,,N,,N,,,N,,
19-Feb-13,10:48,11:18,20,Pod 1,ELM,FO+SCAN+GROOM,20min,,,,,,RE,,,,,,,RE,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
19-Feb-13,10:48,11:18,20,Pod 1,ELM,FO+SCAN+GROOM,30min,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
19-Feb-13,12:15,12:35,20,Pod 2,ELM,FO+SCAN+GROOM,0min,,,,,,,,,,,,,TR,,,,EA,,,FK EV,EV,FK,3m,,,,Y,mango,N,,,,,,,EV,N,,,,N,,N,,,N,,
19-Feb-13,12:15,12:35,20,Pod 2,ELM,FO+SCAN+GROOM,10min,,,,,,,,,,,RE,,RE,,,,EA,,,RE FK EV,RE,FK,2m,,,,N,,N,,,,,,,RE,N,,,,N,,N,,,N,,
19-Feb-13,12:15,12:35,20,Pod 2,ELM,FO+SCAN+GROOM,20min,,,,,,,,,,,RE,,RE,RE,,,RE,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
19-Feb-13,12:15,12:35,20,Pod 2,ELM,FO+SCAN+GROOM,30min,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
19-Feb-13,12:53,13:23,30,Pod 1,ELM,FO+SCAN+GROOM,0min,RE,,RE,,,R,,G,,RE,,,EA,,,,,RE,,Q LB CI EM KL FK ED,EM,CI,<1m,,,,N,,N,,,,,,,CI,N,,,,N,,N,,,Y,2.56,
19-Feb-13,12:53,13:23,30,Pod 1,ELM,FO+SCAN+GROOM,10min,,EA,,,,RE,RE,EA,,,,,,,,EA,EA,,EA,KD CI LU EM PE  EV SO,SO,PE,2m,,,,Y,brocoli,N,,,,,,,PE,N,,,,N,,N,,,N,,
19-Feb-13,12:53,13:23,30,Pod 1,ELM,FO+SCAN+GROOM,20min,,RE,,,,RE,,RE,,,,,TR,,,,EA,,EA,KD CI EM FK EV SO,HL,EV,<1m,,,,Y,brocoli ,N,,,,,,,EV,N,,,,N,,N,,,Y,7.07,
19-Feb-13,12:53,13:23,30,Pod 1,ELM,FO+SCAN+GROOM,30min,,RE,G,,RE,SG,,R ,,RE,,,,,,,SG,EA,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,LO,N,,,,N,,N,,,N,,
21-Feb-13,10:34,11:04,30,Pod 1,ELM,FO+SCAN+GROOM,0min,EA,TR,RE,EA,EA,EA,,,,,,,,,,,,,,Q KD LB DA LO CI,LO,CI,3m,,,,Y,apple,N,,,,,,,KD,N,,,,N,,N,,,N,,
21-Feb-13,10:34,11:04,30,Pod 1,ELM,FO+SCAN+GROOM,10min,RE,RE,RE,RE,EA,RE,,RE,,,,,,,,,,,,Q KD LB DA LO CI EM,KD,LB,<1m,,,,N,,N,,,,,,,DA,N,,,,N,,N,,,N,,
21-Feb-13,10:34,11:04,30,Pod 1,ELM,FO+SCAN+GROOM,20min,RE,RE,RE,RE,RE,RE,RE,RE,,,,,,,,,,,,Q KD LB DA LO CI LU EM,DA,Q,2m,,,,Y,sweet potato,N,,,,,,,,,,,,,,,,,,,
21-Feb-13,10:34,11:04,30,Pod 1,ELM,FO+SCAN+GROOM,30min,,RE,RE,EA,RE,RE,RE,RE,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
21-Feb-13,11:25,11:55,30,Pod 3,ELM,FO+SCAN+GROOM,0min,,,,,,,,,,,PL,,EA,RE,RE,EA,EA,PL,RE,RE FK LI HL PE EV ED SO,ED,FK,2m,,,,N,,N,,,,,,,ED,N,,,,N,,N,,,N,,
21-Feb-13,11:25,11:55,30,Pod 3,ELM,FO+SCAN+GROOM,10min,,,,,,,,,,RE,RE,,O,RE,RE,,RE,RE,RE,KL RE FK LI HL EV ED SO,FK,SO,2m,,,,N,,Y,11.41,floor,SO ED HL LI EV,"SO 2m, ED 3m, HL 4m, LI 4m, EV 4m",No,,FK,N,,,,N,,N,,,N,,
21-Feb-13,11:25,11:55,30,Pod 3,ELM,FO+SCAN+GROOM,20min,,,,,,,,,,,,,O,RE,RE,,RE,G,RE,FK LI HL EV ED SO,HL,ED,<1m,,,,Y,potato,N,,,,,,,HL,N,,,,N,,N,,,N,,
21-Feb-13,11:25,11:55,30,Pod 3,ELM,FO+SCAN+GROOM,30min,,,,,,,,,,,,,,TR,EA,EA,EA,EA,EA,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
