chimp,sex,DoB,status,lastDate,sample,fear,dom,pers,caut,stbl,aut,stngy,jeals,reckl,soc,tim,symp,play,sol,actv,help,buly,aggr,manp,gntl,affc,exct,impl,inqs,subm,depd,irri,pred,decs,depr,sens,defn,intll,prot,invt,clmy,errc,frdy,lazy,dsor,unem,imit,indp,Thot,Anx,Conv,Unper,Vuln,Cool,Cur,Dist,Indv,Innov,Quit,,status,use,dummy,age_pr
Norihei,1,04/05/1987,,,Japan,1.333333333,2.666666667,3.666666667,4.333333333,4.333333333,1.333333333,4.666666667,4,4,3,4,3.666666667,3,4.666666667,2.666666667,3.333333333,3.333333333,2.666666667,3,4,3.333333333,2.333333333,3,4,4.333333333,4.333333333,2.666666667,4.333333333,4,1.333333333,3.666666667,3,4,4,3.666666667,4,1,4.333333333,4.333333333,4,4.333333333,4,4.333333333,3.666666667,4.333333333,4,4,3.666666667,4.333333333,3.333333333,4,4,3.666666667,4,,,,,
Norio,1,01/01/1981,,,Japan,1,4.333333333,4.666666667,4,4,1,3.666666667,4.333333333,3.666666667,3.666666667,3.666666667,4,4,3.666666667,4.333333333,4,4.333333333,4.666666667,4.333333333,3.333333333,3.666666667,3.333333333,3.333333333,4,2.333333333,3,3.666666667,4,4,2,4,4,4,4,4,3.666666667,1,3.333333333,3.333333333,3.666666667,4,4,4.333333333,4,3.333333333,4.333333333,4,3.666666667,4,4,3.666666667,4.333333333,4,4,,,,,
Nozomi,0,2/21/1978,,,Japan,3,5,3.666666667,4.666666667,4,3,3.666666667,3.333333333,2,5,3.333333333,5.333333333,2.666666667,1.333333333,4,5.333333333,3,2.666666667,4.333333333,5,5,2.666666667,1.666666667,3,2.666666667,4.666666667,2.333333333,4.666666667,4,1,4.666666667,2.666666667,4.333333333,5,4,3,1,4.666666667,4.333333333,2,4.666666667,3.333333333,4,1.333333333,2.333333333,4.333333333,2.333333333,3.333333333,3.666666667,4.333333333,3,2,3.666666667,4,,,,,
Ohmu,0,2/21/1976,,,Japan,1,2.666666667,3.666666667,3.666666667,3.333333333,1,5,3.333333333,3.333333333,4,3,3,2.333333333,3,2.666666667,3,2.333333333,2.666666667,3.333333333,4,4,3.333333333,3,2.666666667,3,5.666666667,2.666666667,4,3.333333333,1,4,3.333333333,2.666666667,3,2.333333333,3.333333333,1.666666667,3,4.666666667,2.333333333,3.666666667,4,3,4.333333333,3.666666667,4,4.666666667,4,2.333333333,3.333333333,4.333333333,3,2.666666667,4,,,,,
Pal,0,08/09/2000,,,Japan,3.333333333,1.666666667,3.666666667,3.333333333,4,1.666666667,4.666666667,3.333333333,5,4.666666667,2.333333333,3.333333333,6.666666667,2,6,3.333333333,2,3,3,3.333333333,3.666666667,4,4.333333333,6,4.666666667,5,2.333333333,2,3.333333333,1.333333333,3.333333333,2,4.333333333,4,5.333333333,2,4.333333333,4.666666667,3,4.666666667,4,3.333333333,5.666666667,4.333333333,1,1.666666667,2.666666667,4,3.333333333,6.333333333,4.333333333,5.333333333,5.333333333,5,,,,,
Pan,0,12/07/1983,,,Japan,5.333333333,1.333333333,2.333333333,6.333333333,4.333333333,2.333333333,4,2,2.666666667,2.666666667,4.666666667,2.666666667,3,6,2.333333333,2.666666667,2.333333333,1.666666667,2.666666667,4.666666667,3,4,2,3.333333333,6,3,3,5.333333333,4.333333333,4.333333333,5.333333333,2.666666667,4.333333333,2.666666667,3,2.333333333,2,3.666666667,3.666666667,2.333333333,4,2.666666667,2.333333333,4.333333333,3,5,3,4.333333333,3,2.666666667,3,5.333333333,3,4.666666667,,,,,
Pansy,0,8/20/1998,,,Japan,5.333333333,2.666666667,4.666666667,3.333333333,2.333333333,3.333333333,4.666666667,4.333333333,3.666666667,5,4.333333333,3.666666667,5.333333333,2.666666667,5.333333333,3.333333333,2,1.666666667,4.666666667,4,5.666666667,3.666666667,3.333333333,5,5,5.333333333,3.666666667,3.666666667,3.333333333,3,5,1.666666667,4.666666667,3.333333333,4.333333333,2.666666667,2,5.333333333,2,3.333333333,3.666666667,5.333333333,3.333333333,4.333333333,2,3,3.333333333,4.666666667,4,5,3.333333333,3,5.333333333,3,,,,,
Panya,1,01/01/1977,,,Japan,2.666666667,2,2.333333333,4.333333333,4.333333333,3,2.333333333,2,2.333333333,3.333333333,2.666666667,4.666666667,2.333333333,4.333333333,1.333333333,2,2,1.666666667,1.666666667,5,2.666666667,1.333333333,1.333333333,2.666666667,4,2.666666667,1.666666667,6,3,4.333333333,2.666666667,1.666666667,3.333333333,1.666666667,1.666666667,3.666666667,2,4.333333333,5,2,5.333333333,2.333333333,5,2.333333333,2.666666667,3.333333333,4.333333333,5,5,3.333333333,2.333333333,4.333333333,2.333333333,4,,,,,
Peach,0,10/18/1990,,,Japan,2.25,6.25,5,3.5,3.75,1.25,5,3.75,2.75,2.5,1.25,3,3,2.5,3.25,3.5,5.25,5.5,6,2.75,4,4,4.25,4,1.75,2,4,2.5,4.5,1.25,4.75,5.25,5.25,3,3.75,1.5,2,3,1.25,1.75,1.75,3,4.75,3.25,1.25,2.5,2.5,2.75,3,4.25,2.75,3.75,3.25,2.75,,,,,
Peko,0,01/01/1961,,,Japan,5.5,2.75,3.5,3.75,2.75,2,3,2.75,2,3,4.5,4,2.75,3.75,1.5,3.5,3,2.25,2.5,2.75,4,5.5,5,3.5,4,4.75,3.75,3.5,3.75,2.75,4.25,2.5,3.75,3,2.75,1.75,2.25,3.5,3.5,1.25,2.75,2.25,4,2.75,2,4.5,3.75,4.5,3.25,3.25,2.5,3.75,2,2.25,,,,,
Pendesa,0,02/02/1977,,,Japan,4,4,4,4.666666667,3,6.333333333,3.333333333,4.333333333,3,5.333333333,2.666666667,5.333333333,4.333333333,1.666666667,3.666666667,5.333333333,3.333333333,3.666666667,4.666666667,4.666666667,5.333333333,3.666666667,3,5,3.666666667,3.666666667,4.333333333,4,4,2,4.666666667,3.666666667,5,4.333333333,4.333333333,3.333333333,3,4.666666667,2.333333333,3.333333333,3.666666667,4.333333333,3,3.333333333,2.666666667,3.666666667,2.666666667,2.666666667,3.666666667,5.333333333,3,4,3.666666667,3.666666667,,,,,
Popo,0,03/07/1982,,,Japan,5.666666667,1.666666667,2,5,2,3,3.666666667,3.333333333,4.666666667,2.333333333,5.333333333,2.333333333,3.333333333,5.333333333,5,3,2,1.666666667,3.333333333,4.333333333,4.333333333,3.666666667,3.333333333,3,6,4.666666667,2.333333333,5,3.333333333,4.666666667,3.666666667,2.333333333,2.666666667,4,3.333333333,4,3.333333333,3.666666667,4,3,3.666666667,3,4.666666667,4.333333333,5.333333333,4,4,5,2.333333333,4.333333333,5,5.333333333,2.666666667,3.666666667,,,,,
Puchi,0,01/01/1966,,,Japan,4.666666667,4,3.666666667,4.333333333,2.333333333,3.333333333,5.666666667,4.666666667,4,3,3.666666667,2,3.333333333,4.333333333,3,3.333333333,4,4.333333333,5.333333333,2.666666667,2.666666667,4.666666667,5.333333333,4.333333333,3.333333333,3.666666667,4,3,3.333333333,2.666666667,4,4.333333333,4.333333333,2.666666667,3.333333333,4.666666667,5.333333333,3,4.666666667,4.333333333,3.666666667,2.333333333,5,3.666666667,3.666666667,3.666666667,3,4.333333333,3,4.666666667,5.333333333,4.333333333,2.666666667,4,,,,,
Reiko,0,01/01/1966,,,Japan,4.666666667,5,3.666666667,4,3.666666667,2.666666667,4,4.333333333,3,4,3,4,3,4,2.333333333,4.333333333,4.333333333,3,4,4.333333333,4,3.666666667,3.333333333,3.666666667,2.666666667,3,3,5.333333333,4,3.333333333,4,2.333333333,4.333333333,3.333333333,3.333333333,2.666666667,2.666666667,3.333333333,5.666666667,3.333333333,5,3,4,4.333333333,2,4.666666667,3.333333333,3.666666667,4,4.333333333,4,4.666666667,3,3.666666667,,,,,
Reina,0,03/06/1998,,,Japan,3.666666667,4.666666667,3,2.666666667,2.666666667,4.666666667,3.333333333,3.333333333,3,3.666666667,3,4.333333333,5.333333333,2.666666667,4.333333333,3.666666667,2.333333333,4,4,3.666666667,4,3.666666667,2.666666667,5,3.666666667,3.666666667,4,3.333333333,3.666666667,2,4.333333333,3.666666667,3.666666667,4.333333333,3.666666667,2.666666667,2.333333333,4.333333333,3.333333333,2.333333333,4.333333333,3,4,4,3,4,2.666666667,3.333333333,3,5.333333333,3.666666667,3.333333333,3.666666667,2,,,,,
Reo,1,5/18/1982,,,Japan,4.666666667,4.666666667,2.333333333,2.666666667,2.333333333,4,3.333333333,4,4,3.333333333,4.666666667,2,2.333333333,3.666666667,3.333333333,3,4.666666667,5,2,2,2.333333333,5,4.333333333,2.666666667,2.333333333,3,4.666666667,3.666666667,3.333333333,3.333333333,3.666666667,4.333333333,3.333333333,2,2,3.333333333,2.333333333,2.333333333,3,3.666666667,3,2,4,4.333333333,4,3.666666667,3.666666667,4.666666667,2,2.666666667,4.666666667,4,2,3.666666667,,,,,
Rina,0,01/01/1971,,,Japan,5,4.666666667,4.666666667,4.333333333,3,2.666666667,5.666666667,5.666666667,5,2.666666667,4.666666667,3,4,5.666666667,4.333333333,2.666666667,4.333333333,4,3.333333333,2.666666667,3,5,5,4.333333333,2.666666667,3,3.333333333,4.333333333,4.333333333,5,3,4.666666667,4,3,3.666666667,2.333333333,3,3,3,3.333333333,3.333333333,3.333333333,5,5,3,3,4.333333333,4.333333333,3,5,3.666666667,6,4.333333333,3,,,,,
Robin,1,11/12/1995,,,Japan,1.333333333,3,3.666666667,5,4,1,3.666666667,3.666666667,3.666666667,4,4.333333333,4.333333333,4.333333333,4,4,3.666666667,2.666666667,2.666666667,3,4.666666667,4,3.333333333,3.666666667,4,4.666666667,4.333333333,2.333333333,4,4,1,4,2.666666667,4,4.333333333,4,4,1,4.333333333,4,3.666666667,4.333333333,4,3.666666667,4,4,4,4,4.666666667,4,4,4,4,4,4,,,,,
Roi,1,7/24/1995,,,Japan,4,6.2,4.4,4.6,4,1.6,5,4,2,4.2,3.4,4.8,3.8,3.8,3.6,3.2,5.4,4.8,5.4,3.2,4,4.4,2.4,4.6,1.4,2.4,4.8,5,5.8,2,5.6,3.2,6,4.8,4.6,2.2,2,3.4,3.6,2,3.6,3.6,4.8,3,2.2,4.8,1.8,2.4,3.6,4.6,3.4,3,3.4,4,,,,,
Roly,0,01/01/1970,,,Japan,4,4.666666667,5,4.333333333,5,2,3,3.666666667,2.666666667,5,2.666666667,4.666666667,4,2.333333333,2.666666667,4.666666667,2,1.666666667,3.333333333,4.666666667,5,2.333333333,3,4.333333333,3.333333333,3.333333333,2.333333333,4.333333333,4.666666667,2,5,2.333333333,4.666666667,4.666666667,4.666666667,2.333333333,2.333333333,5.333333333,3,2.666666667,4,2.666666667,3,3,2.333333333,4.333333333,3,4,4.333333333,5,3,3.333333333,4.333333333,3.333333333,,,,,
Roman,0,2/21/1973,,,Japan,1,3.333333333,4.666666667,4,5.666666667,1,2.666666667,2.666666667,2.666666667,4.333333333,2.333333333,4.333333333,4,5,2.666666667,3.333333333,2.333333333,2.333333333,2.666666667,5.333333333,3,2.333333333,2.333333333,5.666666667,2.666666667,2.666666667,2.333333333,5.666666667,4.333333333,1,4,2.666666667,5,4,4.666666667,3,1,4.333333333,3.666666667,2,5,4,5.333333333,3,2,4,4,2.666666667,6.333333333,5.333333333,2.666666667,5.333333333,4,4,,,,,
Rora,0,10/04/1990,,,Japan,6.666666667,2.666666667,4.333333333,6,2,4.333333333,3.333333333,5,3,4.666666667,4.666666667,3,6.333333333,3.333333333,4.666666667,3.333333333,4.333333333,3.333333333,5,3.666666667,5.333333333,4.333333333,4.666666667,6.333333333,4.333333333,2.666666667,2,3,4,2.666666667,4,3.333333333,4.333333333,3,6.666666667,1.333333333,2.333333333,3.333333333,2,3,1.666666667,5.333333333,2.333333333,4.666666667,4.333333333,2.333333333,3,5.666666667,1.333333333,6.333333333,3.666666667,3.666666667,6.333333333,1.666666667,,,,,
Rubby,0,01/01/1972,,,Japan,4,5,3.666666667,3.666666667,2.333333333,4.333333333,2.666666667,3.333333333,2.333333333,5,2.333333333,4.666666667,3,4.666666667,2.333333333,3.333333333,3.666666667,4,4.666666667,3,3.333333333,4.333333333,4,3.333333333,2.666666667,4,5.666666667,5,4,3.666666667,4,3.333333333,3.666666667,3.333333333,2.666666667,3.666666667,3.666666667,3.333333333,5.333333333,2.666666667,3,2.666666667,4.333333333,3,3.333333333,4.666666667,5,4,3.333333333,3.333333333,2,4.333333333,3.333333333,3.333333333,,,,,
Ryu,1,2/20/1997,,,Japan,5,5,4.666666667,4,2.333333333,2.333333333,3.666666667,4,4,4.333333333,4,3.666666667,5.333333333,2.333333333,5.333333333,3,5.333333333,4.333333333,4.666666667,2.333333333,4.333333333,4.333333333,4.666666667,4.666666667,3.666666667,4.333333333,3.666666667,2.666666667,3.333333333,2.666666667,3.333333333,5,3.666666667,4,3.666666667,2,2.666666667,3.666666667,2.333333333,2.666666667,2.333333333,3.666666667,3.333333333,5,2,3,4.333333333,4.666666667,3,4.666666667,4,5,4.666666667,3,,,,,
Sachi,0,2/21/1977,,,Japan,1,3,3,5,3.333333333,1,3,2.666666667,2.666666667,3.333333333,4,3.666666667,2.666666667,3.333333333,3,4.333333333,2.666666667,2,2.666666667,4.666666667,4.333333333,2.333333333,2,4,4.333333333,4.333333333,2.333333333,4.333333333,4,1,4.333333333,2,3.333333333,4.333333333,4,4,2,4,3.666666667,4,4.666666667,4,3.666666667,2.666666667,4,4.333333333,4,4.333333333,4.333333333,4,4,3.333333333,3.333333333,4,,,,,
Sachiko,0,2/21/1977,,,Japan,2.666666667,1.333333333,2,5.666666667,2,1,3.333333333,1.333333333,3.333333333,3.666666667,5,3,2.666666667,4.333333333,2.666666667,2.333333333,3,1.666666667,1.666666667,4.666666667,3.333333333,2,3.333333333,2.666666667,4.333333333,5,1.666666667,4,3,1,4.333333333,1.666666667,3,4.333333333,3.666666667,2.333333333,1,4,5,2.333333333,3,3.666666667,2.666666667,3,4.333333333,4.333333333,5,5.666666667,2.666666667,4.333333333,4,3.333333333,3,3.666666667,,,,,
Sakura,0,4/26/1991,,,Japan,1.333333333,3.333333333,4,4,4,1,4.333333333,4,3,4.333333333,4,4,3.666666667,3.666666667,3.666666667,3.333333333,4.333333333,3.333333333,2.666666667,3.666666667,3.666666667,3.333333333,3.666666667,4,4,4,3,4.333333333,4,1,4,4,4,3.666666667,3.666666667,3,1,4.666666667,4.333333333,2.666666667,4,3.333333333,4,2,3,4.333333333,4.333333333,4,4.666666667,5,3,4.333333333,4,4,,,,,
Sakura2,0,01/01/1978,,,Japan,3.333333333,3.666666667,4.666666667,4,4,3.333333333,2,2.333333333,2.666666667,5,2.666666667,5,4.333333333,3,3.666666667,4.666666667,1.666666667,2,2.666666667,5,6,2.333333333,2.666666667,5.333333333,5,3,3.333333333,4.333333333,4.666666667,2.666666667,5,2,5.333333333,5,5,2.333333333,3,6,3,2,4,3.666666667,3.333333333,4,2,4.333333333,2.666666667,4,4.666666667,5.333333333,2.666666667,3.333333333,3.666666667,3.333333333,,,,,
Sambou,1,04/07/1993,,,Japan,3,6.5,5,5.5,3,2.5,6,4,2.5,4,3,5.5,4.5,1,4,4,5,4.5,4.5,3,4,5.5,4.5,5,1,4.5,6.5,3.5,3.5,1,3.5,3.5,5,4,4,3,4,2,1.5,1.5,2,2,4,4,5,3,3.5,1.5,2.5,5.5,3.5,1.5,2,4,,,,,
Sango,0,2/21/1976,,,Japan,1,4.666666667,4,4,4.333333333,1,3.333333333,2.333333333,2,3.333333333,1.666666667,3,3,3,3,3.666666667,2,2.333333333,3.666666667,4.666666667,4.333333333,2,1.666666667,3.333333333,2,1.666666667,2,3,3.333333333,1,4,2,3,3.333333333,3.333333333,2,1,4.666666667,3.333333333,1,3.666666667,3,5,2,2,4,2.333333333,2.666666667,3.333333333,4.333333333,2.333333333,3.333333333,2,2.666666667,,,,,
Sanzo,1,2/21/1974,,,Japan,2.666666667,4.666666667,4.333333333,3,2.666666667,1,6.333333333,6.666666667,5.333333333,3,4.666666667,2.333333333,3.666666667,4.666666667,5.333333333,2.333333333,6,5.666666667,3.333333333,2.333333333,2.333333333,5.333333333,5.333333333,3.333333333,2.333333333,2.333333333,5,5,5,3.333333333,3.333333333,5.666666667,3.333333333,4,3.333333333,4,1,3,2.666666667,3.666666667,3,4,5.333333333,5.333333333,2.333333333,2.666666667,5,5.333333333,3.333333333,4,5,5.666666667,3.666666667,5,,,,,
Satoru,1,1/24/1995,,,Japan,1.666666667,2.333333333,3,4.666666667,3.666666667,1.333333333,3.666666667,3.333333333,4,3.666666667,4.666666667,4,3.666666667,4,3.666666667,4,3.333333333,2.666666667,2.666666667,4.333333333,3.666666667,3.666666667,4,4,4.333333333,4.333333333,3.333333333,4.333333333,4,1.666666667,4.666666667,3,4.333333333,4.333333333,3.666666667,3,2,4.333333333,4.333333333,3.666666667,4,4,4,4,4,4,4,4.666666667,4,4,4,4.333333333,4,4,,,,,
Sazae,0,01/01/1985,,,Japan,5.5,1.75,2.75,4.5,2.5,2.25,3.25,1.5,2.25,2.75,4.5,3.75,2.75,5.5,1.75,2,1.75,1.25,1.25,4.25,3.25,4,2.75,1.75,3.25,3.75,1.75,4.5,3.75,4.5,4,1.25,3.75,3.5,1.75,2.5,1.75,3.25,4.25,1,2.25,1.75,2.5,2.5,2.75,4.25,2,4,3,2.75,3,3.5,1.75,2.75,,,,,
Shino,0,11/15/1994,,,Japan,6.666666667,1,3,7,3,1,2,1,2.666666667,2.333333333,6,2.666666667,1.333333333,5.666666667,1.666666667,1.333333333,1,1,1.333333333,3.666666667,1.666666667,6,5,2.333333333,5,5.333333333,1.666666667,3.666666667,1.333333333,6,3.666666667,1,2,1.333333333,2.333333333,6.333333333,4,5.666666667,5.666666667,3,4.666666667,4,4,1.666666667,4,3.666666667,5,6.666666667,2,2.333333333,4,4.333333333,3.333333333,4,,,,,
Shiomi,0,01/01/1980,,,Japan,2.666666667,4.333333333,5,3,2.333333333,1,5.333333333,5.666666667,6,3,3.333333333,3,4.333333333,3.666666667,4.333333333,3.666666667,5.666666667,5.666666667,4.666666667,3,3,5.333333333,4.666666667,2.666666667,3.666666667,4.333333333,4.666666667,3.333333333,4,1.333333333,4.333333333,5,4,5,3.333333333,4.333333333,1.333333333,3,4,3,4,3,4,5,3,3.333333333,4,5.666666667,2.666666667,4.666666667,4.666666667,5,4,4.333333333,,,,,
Shiro,1,01/01/1982,,,Japan,1.333333333,2,3,3.666666667,3,1.333333333,3.666666667,3.666666667,4,3.333333333,4.333333333,4,3,5,3,3.333333333,3.333333333,2.333333333,2.666666667,4.333333333,3.666666667,3.666666667,4,4,5.333333333,4.666666667,3.333333333,4,4,3,4.333333333,2.666666667,4,4.333333333,4,4,1,4.666666667,4.666666667,3.666666667,4.333333333,4,4,4,4.333333333,4,4,5.666666667,3.666666667,4,4,4.333333333,4,4,,,,,
Sumiko,0,01/01/1980,,,Japan,1.333333333,2.333333333,4,5.666666667,4,1,3.666666667,3,3,4.333333333,4,3.333333333,3.333333333,4.333333333,3.333333333,3.666666667,2.333333333,3,3.333333333,3.666666667,3.333333333,3.333333333,2.666666667,4,5.333333333,5,2.333333333,5,4,1,5,2.666666667,4.666666667,5,3.666666667,3,1,4.333333333,4.333333333,2,4,3.333333333,4.333333333,2.666666667,2.333333333,4.666666667,3,5,4,4.666666667,3.666666667,2.666666667,3,4.666666667,,,,,
Susumu,1,2/21/1978,,,Japan,1,4.333333333,4.666666667,4,3,1,5.333333333,5,6,2,4.333333333,2,4.333333333,4.666666667,4.666666667,2,6,5.333333333,4.333333333,2,2.666666667,5,5.333333333,4,2.333333333,2.666666667,5.333333333,2.333333333,4,1,4,4.666666667,3.666666667,3.666666667,3,4,2.666666667,3,3.333333333,3,3.666666667,4,4.333333333,5.333333333,2.666666667,3.666666667,4,3.333333333,2.666666667,4.666666667,4.333333333,5.333333333,3.333333333,4.333333333,,,,,
Suzu,0,03/03/1983,,,Japan,1,2,3,5,4,1,3,2.333333333,2,4,4,3.666666667,3.666666667,3.666666667,3.333333333,2.333333333,3.666666667,3,2.666666667,3.666666667,4,3,2.333333333,3.333333333,3.333333333,4.666666667,2,4,4.333333333,1,4.333333333,3,4.333333333,4.666666667,4,4,1,4,4,2.666666667,4.666666667,4,4.666666667,2.666666667,3.666666667,4,2.666666667,4,3.333333333,4.666666667,3,3.666666667,4,4.333333333,,,,,
Suzumi,0,8/25/1996,,,Japan,1,5.333333333,5.666666667,2.666666667,4,3.666666667,5.333333333,5.333333333,5,3,2.666666667,2.333333333,6.666666667,2,6.333333333,2.333333333,5.666666667,5.666666667,5,2,2.666666667,2.333333333,3.666666667,6.333333333,2.666666667,2.333333333,3.666666667,3.333333333,4.666666667,1,5,5.333333333,4.666666667,4,6.666666667,3.333333333,1,2,1.666666667,2.333333333,2.666666667,3.666666667,5,4.666666667,2,2.666666667,2.333333333,3,2.666666667,6,2.666666667,4.666666667,5.333333333,2,,,,,
Takabo,1,01/01/1978,,,Japan,1,5,4.666666667,3.666666667,3.666666667,1,4.333333333,4.666666667,4,4,3.666666667,3.666666667,4,4.333333333,3.666666667,3.666666667,5,4.666666667,5,4,4.333333333,4,4,4,3.333333333,4,4,4,4.666666667,1,4.666666667,4,5,4.333333333,4,4,1,3.333333333,3.666666667,3.333333333,4,4,4.333333333,4.333333333,4,3.666666667,3.666666667,3.666666667,4,4,4,4.333333333,4,4,,,,,
Takashi,1,4/30/1988,,,Japan,1,4,4,4,4,1,4,3.666666667,3.666666667,3.666666667,3.333333333,3.666666667,4,4.333333333,4,4,4,4,4.333333333,4,4,3.333333333,3.333333333,4,3.333333333,4,3.666666667,4,4,1,4,3.666666667,4,4,4,4,1,3.666666667,3.666666667,3.333333333,4,4,4,4,4,4.333333333,4,3.666666667,4,4.333333333,4,3.666666667,4,3.666666667,,,,,
Tamae,0,2/21/1979,,,Japan,3,5.666666667,5,4.333333333,4.666666667,3,4.666666667,3.666666667,3.333333333,4.666666667,2,5,4.333333333,1.666666667,3.666666667,5.333333333,3.666666667,4.333333333,4.666666667,3.666666667,4,4.333333333,3.333333333,4,1.666666667,3,3,4,4,1,4.666666667,3.666666667,4.333333333,4.333333333,4,3,1,4.333333333,3.666666667,3,3.333333333,3.666666667,4.333333333,3,3,4.666666667,4,3,4.666666667,4.666666667,3.666666667,3.333333333,4,4,,,,,
Tetsu,1,2/21/1976,,,Japan,1,6.666666667,6,1.333333333,3.666666667,1,4.333333333,3.666666667,4.333333333,2.666666667,1.333333333,3,3.666666667,4,4.333333333,2.666666667,4.333333333,4.666666667,5,3,3,5,4.333333333,4,1,1.333333333,4.666666667,4,4,1,3.666666667,5.333333333,4.333333333,1.666666667,3.333333333,3.333333333,1,2.333333333,2.666666667,2,2.666666667,3,5.666666667,2,1,3.666666667,3,1.333333333,4.333333333,5.333333333,2,4.666666667,3,3,,,,,
Tom,1,8/26/1996,,,Japan,4.666666667,4,3.333333333,4.666666667,2.666666667,3.666666667,2,3,3,3.666666667,4.666666667,3.666666667,3,4,3.333333333,3,2,4,2.666666667,3.333333333,4.333333333,4.333333333,3.333333333,3.666666667,4.333333333,4,3.666666667,3.666666667,3.333333333,3.333333333,3.333333333,2,4.333333333,2.666666667,3.333333333,2.333333333,2.666666667,4.333333333,2.666666667,2.666666667,2.666666667,3,2.666666667,3.333333333,3.666666667,3.666666667,3,4,3.333333333,3.666666667,2.666666667,4.333333333,2.666666667,3.333333333,,,,,
Tomi,1,04/09/1986,,,Japan,1,4.333333333,4.666666667,4.333333333,4.666666667,1,3.666666667,3.666666667,2.333333333,3.666666667,2.666666667,4,3,4.333333333,4,3.666666667,3,3,3,4,3.333333333,2.666666667,2.666666667,4,2.666666667,2.666666667,3.333333333,5,4.333333333,1,4,2.666666667,4,4,4.333333333,3,1,4.333333333,3,3,3.666666667,3,5,2.666666667,2,4,3.666666667,3.333333333,4.333333333,4,2.666666667,4,4.333333333,3.666666667,,,,,
Tonpachi,1,2/21/1973,,,Japan,1,6.666666667,5.333333333,4.666666667,4.333333333,1,4,4.666666667,3.666666667,4,2.333333333,4,4,4.333333333,4,4,4.333333333,4.333333333,4.666666667,3.333333333,4,4,3.666666667,3.333333333,1.333333333,1,4.666666667,4,4.333333333,1,4.333333333,3.666666667,4.666666667,3.333333333,3.333333333,3,1,3.333333333,4,2.333333333,3.666666667,3,3.666666667,3.333333333,2,4,3.666666667,2,4,4.666666667,3,4.666666667,3.666666667,4.666666667,,,,,
Tsubaki,0,2/17/1996,,,Japan,5.4,5,3,4.4,2.4,5,3.6,3.8,3.4,5.6,4.6,6.2,4.6,2.4,3.6,5.8,4.8,4.6,5.2,4.6,5.4,5.6,5.2,4.4,3.6,4,4,3,3.6,2,5.6,2.8,5.2,5.8,3.4,2.4,3.8,4,3,4,3,4.4,3,4.8,3,3.6,2.2,3.6,2.4,4.6,5.2,2,3.8,5,,,,,
Xi,0,2/21/1973,,,Japan,1,3.333333333,4,4.333333333,4,1,4.333333333,3.666666667,4,3.666666667,4,4,3.333333333,4,3,3.666666667,3.333333333,3,3.333333333,4.333333333,4,3.666666667,3.666666667,4,4.333333333,4,3.333333333,4.333333333,4,1.333333333,4,3.333333333,4,4,4,4,1,4,4.333333333,3.666666667,4,4,4.333333333,3.666666667,4,4.333333333,4,3.666666667,4.333333333,3.666666667,4,4,4,4,,,,,
Yamato,1,06/02/1999,,,Japan,5.333333333,1.666666667,5,3.666666667,2.333333333,2.333333333,2.666666667,5,4.333333333,5.333333333,3,4.333333333,6.333333333,2.666666667,6.333333333,3.333333333,2.666666667,4,3,3.666666667,5,3.666666667,4.666666667,6.333333333,3.333333333,6,2.666666667,3,3.666666667,1.333333333,4.666666667,3.666666667,4.333333333,2.666666667,6,1.333333333,3.333333333,3,1,3.666666667,3,5.333333333,2.666666667,5.333333333,1.666666667,2.333333333,2,3.333333333,3,6,4.333333333,4.333333333,5.666666667,2.666666667,,,,,
Yoko,0,01/03/1989,,,Japan,3,3.666666667,2.666666667,4.333333333,3.333333333,1,3.333333333,4.333333333,2,3,3.666666667,3,3.333333333,3.333333333,3.333333333,2.666666667,4.333333333,3,3,3,3.333333333,3.333333333,3.333333333,4,4.333333333,4.666666667,3.333333333,4.333333333,4,1,4,3,4.333333333,4,4,4.333333333,1,4,4,3,3.333333333,3.666666667,4.333333333,4.666666667,4,4,4,4.333333333,3.666666667,4.333333333,3,5,3.333333333,4.333333333,,,,,
Yoshie,0,8/15/1989,,,Japan,3.333333333,1.333333333,3,5.333333333,3.666666667,6,2.666666667,1.666666667,3,3,4.666666667,2.666666667,2.666666667,4.333333333,4,1.666666667,2,1.666666667,1.666666667,3.666666667,2.666666667,4.666666667,5.666666667,3.666666667,5,4,3.666666667,4,4,4,3.666666667,2.666666667,3.666666667,4.333333333,3.666666667,4.333333333,2.666666667,4.333333333,4,3.333333333,3.333333333,2.666666667,3.333333333,3,4.333333333,4,4,5.333333333,3,3.333333333,3,4.333333333,3.333333333,4.333333333,,,,,
Yoshio,1,01/01/1982,,,Japan,1,2.666666667,3.666666667,5,4.333333333,1,4,3.333333333,3,3.333333333,4.666666667,3,2.333333333,4.666666667,2,2.333333333,4.333333333,2.333333333,2.333333333,3.666666667,3,2.333333333,2.333333333,4,3.666666667,3,3,5,4,2.333333333,4.666666667,2.333333333,4,3.666666667,2.666666667,3.333333333,1.333333333,3.666666667,4.666666667,3,5.333333333,3,4.666666667,3,3,5,3.333333333,4.333333333,5,3.666666667,3,4.666666667,3,4.333333333,,,,,
